id,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y,ccd,visit,goodpix,weight,filter,fwhm
1190721155,0,0,4071,3999,155,1190721,9126192,11.70424815864671,r_sim_1.4,0.9321688540514649
1190721157,0,0,4071,3999,157,1190721,179989,11.70424815864671,r_sim_1.4,0.9299392901166931
1190721158,0,0,4071,3999,158,1190721,1891549,11.70424815864671,r_sim_1.4,0.9279602596172828
942567116,0,0,4071,3999,116,942567,1146529,4.66059392691535,r_sim_1.4,0.7953239060562859
942567155,0,0,4071,3999,155,942567,138595,4.66059392691535,r_sim_1.4,0.7944380296459991
1049331117,0,0,4071,3999,117,1049331,1794954,10.54261542045671,r_sim_1.4,1.309419207995349
1049331120,0,0,4071,3999,120,1049331,6613822,10.54261542045671,r_sim_1.4,1.3057350353698955
964154119,0,0,4071,3999,119,964154,3966398,13.35849014750056,r_sim_1.4,0.7550237065540863
964154122,0,0,4071,3999,122,964154,8641188,13.35849014750056,r_sim_1.4,0.7541217612594241
964154126,0,0,4071,3999,126,964154,452058,13.35849014750056,r_sim_1.4,0.7573145848057004
964154129,0,0,4071,3999,129,964154,2354320,13.35849014750056,r_sim_1.4,0.7564437404294392
436581120,0,0,4071,3999,120,436581,7501193,13.796379050560098,r_sim_1.4,0.6655919794295319
436581121,0,0,4071,3999,121,436581,352104,13.796379050560098,r_sim_1.4,0.6684281386131805
436581123,0,0,4071,3999,123,436581,7286802,13.796379050560098,r_sim_1.4,0.6654845112953341
436581124,0,0,4071,3999,124,436581,1663,13.796379050560098,r_sim_1.4,0.6669999481855418
1186062123,0,0,4071,3999,123,1186062,1442395,12.91410316406993,r_sim_1.4,0.717779979378227
958701121,0,0,4071,3999,121,958701,2703136,12.27294328175069,r_sim_1.4,1.1583114754465813
958701122,0,0,4071,3999,122,958701,784459,12.27294328175069,r_sim_1.4,1.1561226697688118
958701124,0,0,4071,3999,124,958701,9371687,12.27294328175069,r_sim_1.4,1.1519862965866898
958701125,0,0,4071,3999,125,958701,2776051,12.27294328175069,r_sim_1.4,1.1546974452247178
1192140123,0,0,4071,3999,123,1192140,253870,12.362817295929942,r_sim_1.4,0.8708885329915749
1192140124,0,0,4071,3999,124,1192140,4534573,12.362817295929942,r_sim_1.4,0.869645387183862
242595125,0,0,4071,3999,125,242595,2153542,6.967853659359475,r_sim_1.4,0.7774614837635692
242595132,0,0,4071,3999,132,242595,1759716,6.967853659359475,r_sim_1.4,0.77969485063359
242595162,0,0,4071,3999,162,242595,5975334,6.967853659359475,r_sim_1.4,0.7795919509363815
271299128,0,0,4071,3999,128,271299,1086761,7.768123029266199,r_sim_1.4,0.7121112302025554
271299131,0,0,4071,3999,131,271299,6571773,7.768123029266199,r_sim_1.4,0.7128665970758473
271299135,0,0,4071,3999,135,271299,981453,7.768123029266199,r_sim_1.4,0.7144194942729566
271299138,0,0,4071,3999,138,271299,6911358,7.768123029266199,r_sim_1.4,0.7121845578552526
1185207131,0,0,4071,3999,131,1185207,2127616,11.9109787564398,r_sim_1.4,0.6943661121288688
1185207133,0,0,4071,3999,133,1185207,632260,11.9109787564398,r_sim_1.4,0.6939315114095688
1185207134,0,0,4071,3999,134,1185207,12703459,11.9109787564398,r_sim_1.4,0.694774812387094
1185207141,0,0,4071,3999,141,1185207,441388,11.9109787564398,r_sim_1.4,0.6953158573200904
414908134,0,0,4071,3999,134,414908,705363,9.855615948097736,r_sim_1.4,0.7940585694386765
414908138,0,0,4071,3999,138,414908,1092,9.855615948097736,r_sim_1.4,0.7928831601885569
414908141,0,0,4071,3999,141,414908,14363443,9.855615948097736,r_sim_1.4,0.7936072613780454
414908142,0,0,4071,3999,142,414908,610,9.855615948097736,r_sim_1.4,0.7938020012394807
414908171,0,0,4071,3999,171,414908,710154,9.855615948097736,r_sim_1.4,0.7918554697719458
417052134,0,0,4071,3999,134,417052,996868,12.436529623134245,r_sim_1.4,0.8267819322313821
417052141,0,0,4071,3999,141,417052,7927822,12.436529623134245,r_sim_1.4,0.827304049418997
417052142,0,0,4071,3999,142,417052,28156,12.436529623134245,r_sim_1.4,0.8329158991423083
417052164,0,0,4071,3999,164,417052,360586,12.436529623134245,r_sim_1.4,0.8282823936765287
417052171,0,0,4071,3999,171,417052,6060358,12.436529623134245,r_sim_1.4,0.8333159182018253
721872136,0,0,4071,3999,136,721872,54645,13.397429891660476,r_sim_1.4,0.869580849836625
721872139,0,0,4071,3999,139,721872,14762662,13.397429891660476,r_sim_1.4,0.8720407726925952
721872140,0,0,4071,3999,140,721872,1109458,13.397429891660476,r_sim_1.4,0.8761262478637998
193880137,0,0,4071,3999,137,193880,1137414,10.204099180738122,r_sim_1.4,0.8026133913805855
193880140,0,0,4071,3999,140,193880,5871199,10.204099180738122,r_sim_1.4,0.8029722648470969
193880144,0,0,4071,3999,144,193880,1219221,10.204099180738122,r_sim_1.4,0.8003028300417352
193880147,0,0,4071,3999,147,193880,7288526,10.204099180738122,r_sim_1.4,0.8038516668182273
451657138,0,0,4071,3999,138,451657,530766,13.241513921309828,r_sim_1.4,1.232734667555554
451657139,0,0,4071,3999,139,451657,4272705,13.241513921309828,r_sim_1.4,1.2339376703314355
451657141,0,0,4071,3999,141,451657,586692,13.241513921309828,r_sim_1.4,1.2331867250466255
451657142,0,0,4071,3999,142,451657,10318833,13.241513921309828,r_sim_1.4,1.2366384856682318
896750139,0,0,4071,3999,139,896750,1997339,11.536315847724293,r_sim_1.4,0.9723020680694098
896750140,0,0,4071,3999,140,896750,1239739,11.536315847724293,r_sim_1.4,0.9652804956029284
896750142,0,0,4071,3999,142,896750,7953642,11.536315847724293,r_sim_1.4,0.9681389953073594
896750143,0,0,4071,3999,143,896750,4442320,11.536315847724293,r_sim_1.4,0.9706254298940005
788868140,0,0,4071,3999,140,788868,136466,7.13614954195012,r_sim_1.4,1.1912529373151768
788868143,0,0,4071,3999,143,788868,10396166,7.13614954195012,r_sim_1.4,1.1901445562758233
788868150,0,0,4071,3999,150,788868,4424221,7.13614954195012,r_sim_1.4,1.1872032599251778
788868173,0,0,4071,3999,173,788868,465414,7.13614954195012,r_sim_1.4,1.1952530253027744
788868180,0,0,4071,3999,180,788868,185101,7.13614954195012,r_sim_1.4,1.191555912132986
1233960140,0,0,4071,3999,140,1233960,6524477,9.622127134451121,r_sim_1.4,0.8127849747455078
1233960143,0,0,4071,3999,143,1233960,4984267,9.622127134451121,r_sim_1.4,0.8116963866699409
1233960147,0,0,4071,3999,147,1233960,1961694,9.622127134451121,r_sim_1.4,0.8102254583881809
1233960150,0,0,4071,3999,150,1233960,1906872,9.622127134451121,r_sim_1.4,0.8096899795516765
964153144,0,0,4071,3999,144,964153,1957669,13.364081423909964,r_sim_1.4,0.787154253752295
964153145,0,0,4071,3999,145,964153,4163354,13.364081423909964,r_sim_1.4,0.7855489049549352
964153147,0,0,4071,3999,147,964153,3086696,13.364081423909964,r_sim_1.4,0.7865075457809543
964153148,0,0,4071,3999,148,964153,6280593,13.364081423909964,r_sim_1.4,0.7852952113907727
1193702145,0,0,4071,3999,145,1193702,10410914,11.081811164123346,r_sim_1.4,1.033356030688641
1193702146,0,0,4071,3999,146,1193702,4112959,11.081811164123346,r_sim_1.4,1.0260897178491306
1193702148,0,0,4071,3999,148,1193702,847711,11.081811164123346,r_sim_1.4,1.0266096305895063
1193702149,0,0,4071,3999,149,1193702,283342,11.081811164123346,r_sim_1.4,1.0254548128555794
456773147,0,0,4071,3999,147,456773,1598138,5.106158237009869,r_sim_1.4,0.942938464628733
456773148,0,0,4071,3999,148,456773,6964995,5.106158237009869,r_sim_1.4,0.942883001338043
456773150,0,0,4071,3999,150,456773,1001425,5.106158237009869,r_sim_1.4,0.9403532085858111
456773151,0,0,4071,3999,151,456773,6039745,5.106158237009869,r_sim_1.4,0.9408854865385564
746765148,0,0,4071,3999,148,746765,366558,4.595208655387296,r_sim_1.4,0.8941318169299404
746765151,0,0,4071,3999,151,746765,7745026,4.595208655387296,r_sim_1.4,0.8982317050703852
746765152,0,0,4071,3999,152,746765,7627624,4.595208655387296,r_sim_1.4,0.8940222611978965
746765182,0,0,4071,3999,182,746765,47821,4.595208655387296,r_sim_1.4,0.8926669398209378
656417151,0,0,4071,3999,151,656417,7147324,11.899642400157758,r_sim_1.4,0.8816181209854907
656417152,0,0,4071,3999,152,656417,159242,11.899642400157758,r_sim_1.4,0.888591562617706
656417181,0,0,4071,3999,181,656417,7531911,11.899642400157758,r_sim_1.4,0.8842481783041998
656417182,0,0,4071,3999,182,656417,720714,11.899642400157758,r_sim_1.4,0.8852469211345564
694197150,0,0,4071,3999,150,694197,2093100,4.036124830885401,r_sim_1.4,0.6959398254272561
694197151,0,0,4071,3999,151,694197,6963862,4.036124830885401,r_sim_1.4,0.6959671664735259
694197180,0,0,4071,3999,180,694197,1450939,4.036124830885401,r_sim_1.4,0.6957496272361454
694197181,0,0,4071,3999,181,694197,4807413,4.036124830885401,r_sim_1.4,0.6954059333238292
193804157,0,0,4071,3999,157,193804,227243,12.209320809122016,r_sim_1.4,0.7615950573082786
193804158,0,0,4071,3999,158,193804,12899211,12.209320809122016,r_sim_1.4,0.7633397390078231
193804161,0,0,4071,3999,161,193804,1933765,12.209320809122016,r_sim_1.4,0.7612041139051211
447522156,0,0,4071,3999,156,447522,104230,11.516407788412414,r_sim_1.4,1.1772420361825398
447522157,0,0,4071,3999,157,447522,3310463,11.516407788412414,r_sim_1.4,1.177428505414923
447522159,0,0,4071,3999,159,447522,1989582,11.516407788412414,r_sim_1.4,1.1748207761629035
447522160,0,0,4071,3999,160,447522,10250790,11.516407788412414,r_sim_1.4,1.1780327195256093
694266156,0,0,4071,3999,156,694266,6843858,4.027036799055102,r_sim_1.4,0.7149322991249998
694266157,0,0,4071,3999,157,694266,3556286,4.027036799055102,r_sim_1.4,0.7130683920537577
694266159,0,0,4071,3999,159,694266,3421989,4.027036799055102,r_sim_1.4,0.7149095159181023
694266160,0,0,4071,3999,160,694266,1805249,4.027036799055102,r_sim_1.4,0.71229156136973
242466157,0,0,4071,3999,157,242466,9961033,6.031308761990007,r_sim_1.4,0.8500838644763022
242466158,0,0,4071,3999,158,242466,3632860,6.031308761990007,r_sim_1.4,0.8464479971178932
242466160,0,0,4071,3999,160,242466,1546844,6.031308761990007,r_sim_1.4,0.8472658966672457
242466161,0,0,4071,3999,161,242466,486780,6.031308761990007,r_sim_1.4,0.8481288611939154
942525157,0,0,4071,3999,157,942525,310526,4.664717389972766,r_sim_1.4,0.7895199420326715
942525160,0,0,4071,3999,160,942525,11782408,4.664717389972766,r_sim_1.4,0.7863088290719712
942525161,0,0,4071,3999,161,942525,3043742,4.664717389972766,r_sim_1.4,0.7903190373487269
909813160,0,0,4071,3999,160,909813,88656,10.95058391199145,r_sim_1.4,1.1071374302085928
909813161,0,0,4071,3999,161,909813,13236719,10.95058391199145,r_sim_1.4,1.1031360505669037
964114160,0,0,4071,3999,160,964114,1869260,13.311321868526067,r_sim_1.4,0.7826121561589101
964114161,0,0,4071,3999,161,964114,10931233,13.311321868526067,r_sim_1.4,0.7815109295220006
1038216161,0,0,4071,3999,161,1038216,9504791,11.337314589507859,r_sim_1.4,0.8448806633542456
1182632165,0,0,4071,3999,165,1182632,7521402,4.7190680231543665,r_sim_1.4,0.8415532291166412
1193691162,0,0,4071,3999,162,1193691,4460434,10.712511380116354,r_sim_1.4,1.0410173959252753
1193691163,0,0,4071,3999,163,1193691,3969951,10.712511380116354,r_sim_1.4,1.040559606296636
1193691165,0,0,4071,3999,165,1193691,3819765,10.712511380116354,r_sim_1.4,1.0383154909500125
1193691166,0,0,4071,3999,166,1193691,3383357,10.712511380116354,r_sim_1.4,1.0410046383396077
40327165,0,0,4071,3999,165,40327,8350215,11.711288533739705,r_sim_1.4,0.8490067378982109
40327168,0,0,4071,3999,168,40327,502657,11.711288533739705,r_sim_1.4,0.8470693529661805
958704165,0,0,4071,3999,165,958704,6787593,12.316188518020349,r_sim_1.4,1.148987894269833
958704168,0,0,4071,3999,168,958704,6264499,12.316188518020349,r_sim_1.4,1.148135690884686
414868166,0,0,4071,3999,166,414868,4327872,10.385942234246285,r_sim_1.4,0.6901066024677357
414868167,0,0,4071,3999,167,414868,2008450,10.385942234246285,r_sim_1.4,0.6891185649013224
414868169,0,0,4071,3999,169,414868,6465152,10.385942234246285,r_sim_1.4,0.688406334205751
414868170,0,0,4071,3999,170,414868,2829290,10.385942234246285,r_sim_1.4,0.6911822755666343
451697171,0,0,4071,3999,171,451697,11669,13.19696538177425,r_sim_1.4,1.1527111723335757
451697172,0,0,4071,3999,172,451697,4986147,13.19696538177425,r_sim_1.4,1.1457517972528128
451697173,0,0,4071,3999,173,451697,18104,13.19696538177425,r_sim_1.4,1.1430732063177889
451697175,0,0,4071,3999,175,451697,9541911,13.19696538177425,r_sim_1.4,1.143074512741651
451697176,0,0,4071,3999,176,451697,1152581,13.19696538177425,r_sim_1.4,1.1428834066789044
1182662171,0,0,4071,3999,171,1182662,9082312,4.7620988702703855,r_sim_1.4,0.8546210505391508
1182662172,0,0,4071,3999,172,1182662,4095035,4.7620988702703855,r_sim_1.4,0.8509442666531796
1182662174,0,0,4071,3999,174,1182662,1974431,4.7620988702703855,r_sim_1.4,0.8508439711804696
1182662175,0,0,4071,3999,175,1182662,393870,4.7620988702703855,r_sim_1.4,0.8514445203202243
1049330179,0,0,4071,3999,179,1049330,3100152,10.523282440016665,r_sim_1.4,1.3182961739017607
638991182,0,0,4071,3999,182,638991,10544713,13.403172556315948,r_sim_1.4,0.9116670360237836
638991185,0,0,4071,3999,185,638991,3226491,13.403172556315948,r_sim_1.4,0.9154127732937848
797322183,0,0,4071,3999,183,797322,7914,11.168172607489236,r_sim_1.4,0.6758189886657444
797322184,0,0,4071,3999,184,797322,14061226,11.168172607489236,r_sim_1.4,0.6745673508539799
797322185,0,0,4071,3999,185,797322,131927,11.168172607489236,r_sim_1.4,0.67195896360477
797322187,0,0,4071,3999,187,797322,1489305,11.168172607489236,r_sim_1.4,0.6738801753501753
797322188,0,0,4071,3999,188,797322,28528,11.168172607489236,r_sim_1.4,0.6710221359012852
1052888184,0,0,4071,3999,184,1052888,1426528,6.8620698088137715,r_sim_1.4,1.187257866322233
1052888186,0,0,4071,3999,186,1052888,1017417,6.8620698088137715,r_sim_1.4,1.1785626470504396
1052888187,0,0,4071,3999,187,1052888,13424662,6.8620698088137715,r_sim_1.4,1.176335689412879
1052888188,0,0,4071,3999,188,1052888,24164,6.8620698088137715,r_sim_1.4,1.17880344256904
242468187,0,0,4071,3999,187,242468,2076334,6.031463496232038,r_sim_1.4,0.8434832410595046
242468188,0,0,4071,3999,188,242468,13525723,6.031463496232038,r_sim_1.4,0.8432457853841974
1006041185,0,0,4071,3999,185,1006041,426390,6.821962844339994,r_sim_1.4,1.3450500935763887
469769188,0,0,4071,3999,188,469769,444027,12.360606457390528,r_sim_1.4,1.0308580186350986
1006094188,0,0,4071,3999,188,1006094,7779321,7.293374021428987,r_sim_1.4,1.3805021500647623
